Uid,Spot Pairs,Order Type,Direction,Filled Value,Filled Price,Filled Quantity,Fees,Transaction ID,Order No.,Timestamp (UTC+0)
229324809,ETHEUR,MARKET,BUY,27.41395110000000000000,2230.59000000000000000000,0.01229000000000000000,0.00002458000000000000,2280000000602629583,1762663515971395328,2024-08-28 16:17:45
229324809,ETHEUR,MARKET,BUY,83.47642600000000000000,2231.99000000000000000000,0.03740000000000000000,0.00007480000000000000,2280000000602629584,1762663515971395328,2024-08-28 16:17:45
229324809,BTCEUR,MARKET,BUY,21.17170000000000000000,52929.25000000000000000000,0.00040000000000000000,0.00000080000000000000,2280000000602590382,1762657990890233600,2024-08-28 16:06:46
229324809,BTCEUR,MARKET,BUY,74.63234879000000000000,52968.31000000000000000000,0.00140900000000000000,0.00000281800000000000,2280000000602590384,1762657990890233600,2024-08-28 16:06:46
229324809,BTCEUR,MARKET,BUY,21.17804800000000000000,52945.12000000000000000000,0.00040000000000000000,0.00000080000000000000,2280000000602590383,1762657990890233600,2024-08-28 16:06:46
229324809,ETHEUR,MARKET,BUY,10.00526100000000000000,2464.35000000000000000000,0.00406000000000000000,0.00000812000000000000,2280000000595273007,1759980241218182912,2024-08-24 23:26:34
